userName,userId,commentContent,createTime,courseId,courseName,category,starCount
坚持2016,105438,不错,2017-12-20,582, MongoDB复制集—复制集的同步机制,数据库,4
strawIce,3591794,good,2017-12-15,582, MongoDB复制集—复制集的同步机制,数据库,5
redstonesl,2146268,简洁明晰,2016-11-05,582, MongoDB复制集—复制集的同步机制,数据库,5
小鼻涕泡,1156492,老师讲的非常好,2016-10-27,582, MongoDB复制集—复制集的同步机制,数据库,5
闪无,2405825,rte,2016-07-30,582, MongoDB复制集—复制集的同步机制,数据库,5
Coda,489698,非常不错，简洁明晰！,2016-06-19,582, MongoDB复制集—复制集的同步机制,数据库,5
搭上最后一班车,241107,内容清晰，要是有ppt发布就好了！,2016-03-13,582, MongoDB复制集—复制集的同步机制,数据库,5
坚持2016,105438,不错,2017-12-20,590,阿里D2前端技术论坛——2015融合,前端开发,5
_潇潇暮雨,468585,长见识了！,2016-08-07,590,阿里D2前端技术论坛——2015融合,前端开发,5
lykss,274707,感谢各位大牛的分享,2016-04-20,590,阿里D2前端技术论坛——2015融合,前端开发,5
Chuan_wei,1375066,学习学习,2016-02-27,590,阿里D2前端技术论坛——2015融合,前端开发,5
李渔,2867660,痛点相关感触比较多，有些痛点还没有遇到过，多多学习,2016-01-29,590,阿里D2前端技术论坛——2015融合,前端开发,5
happy365lyzh,1334989,感谢imooc提供平台，感谢各位集团业界大牛分享技术经验,2016-01-19,590,阿里D2前端技术论坛——2015融合,前端开发,5
迷途的马尔斯,449429,nice,2016-01-18,590,阿里D2前端技术论坛——2015融合,前端开发,5
哇哦520,6410636,很不错,2018-02-19,547,使用wordpress极速建站,后端开发,5
那个三年级的小女孩,4106829,ok喔,2018-02-07,547,使用wordpress极速建站,后端开发,5
乡村小码农,5850450,看了好多篇了，谢谢老师,2018-01-30,547,使用wordpress极速建站,后端开发,5
猥琐D怪蜀黎,4953982,还不错哦,2017-12-26,547,使用wordpress极速建站,后端开发,5
坚持2016,105438,不错,2017-12-10,547,使用wordpress极速建站,后端开发,5
卖身小行家,4934774,hhh,2017-11-14,547,使用wordpress极速建站,后端开发,5
金湾一小课代表,2373232,很实用,2017-09-25,547,使用wordpress极速建站,后端开发,5
望远,3173159,很实用的课程，学习了，感谢老师分享。,2017-09-06,547,使用wordpress极速建站,后端开发,5
慕粉2142377350,4627179,很实用，好评,2017-08-23,547,使用wordpress极速建站,后端开发,5
Kalimye,2442837,很实用，好评,2017-08-21,547,使用wordpress极速建站,后端开发,5
不二之家,3288796,"满分, 入门级",2017-06-08,547,使用wordpress极速建站,后端开发,5
Ian_Morris,1004255,非常好的wordpress上手课程！,2017-05-13,547,使用wordpress极速建站,后端开发,5
驸马叶子24,2874190,简明扼要,2017-03-06,547,使用wordpress极速建站,后端开发,5
璀璨如风,4737279,可以,2017-02-22,547,使用wordpress极速建站,后端开发,5
cicineer,999437,确实还是很不错的。。。。,2017-02-14,547,使用wordpress极速建站,后端开发,5
orangewangjie3473319,3473319,挺好的，谢谢老师,2017-02-04,547,使用wordpress极速建站,后端开发,5
柯kk,3331516,真的挺不错，感谢慕课网,2017-01-29,547,使用wordpress极速建站,后端开发,5
标标哟,2062946,挺好的,2017-01-26,547,使用wordpress极速建站,后端开发,5
蜂之谷,1020706,还行,2016-12-30,547,使用wordpress极速建站,后端开发,5
好吧真的不知道取什么名字,3582869,内容详细，逻辑清晰，谢谢,2018-01-31,284,学写一个字,前端开发,4
leafwang,3670580,逻辑清晰，谢谢,2018-01-28,284,学写一个字,前端开发,5
marshall_stan,1358832,bobobobo,2018-01-15,284,学写一个字,前端开发,5
坚持2016,105438,不错,2017-12-18,284,学写一个字,前端开发,5
鲨鱼家的螃蟹,2734838,old brother stable,2017-10-12,284,学写一个字,前端开发,5
bluceleeoo,4831389,条理清晰，非常不错！,2017-09-27,284,学写一个字,前端开发,5
雷灿成,4168757,还可以,2017-07-13,284,学写一个字,前端开发,5
几核,3466337,老师的canvas系类课程都好棒，收获很多，对canvas的基本操作也都熟练了,2017-07-04,284,学写一个字,前端开发,5
善始者实凡,1224675,666，逻辑清晰，思维发散引导很不错。,2017-06-16,284,学写一个字,前端开发,4
qq_月倾倾的思念_0,5141885,"给力,老师的全部canvas课程我都看了,确实很给力,希望老师继续出相关的canvas教程",2017-05-24,284,学写一个字,前端开发,5
A回不去的曾经,4960578,很好的课程。,2017-05-09,284,学写一个字,前端开发,5
qq_YUG_0,3023805,炒鸡赞，讲解由浅入深，不会跳知识点,2017-04-20,284,学写一个字,前端开发,5
初晨丶,3012290,怎么样，是不是很酷，大家加油,2017-03-18,284,学写一个字,前端开发,5
maoruibin,2716205,很好。,2017-02-27,284,学写一个字,前端开发,5
蜂之谷,1020706,还行,2016-12-13,284,学写一个字,前端开发,4
海般深沉,3397942,很好,2016-12-01,284,学写一个字,前端开发,5
坚持2016,105438,不错,2017-12-11,551,Cocos2d-x基础教程二-会动的时钟,移动开发,4
Aorigel,3538074,很不错!!,2017-06-18,551,Cocos2d-x基础教程二-会动的时钟,移动开发,3
泥泥虫,1041257,很不错，讲的非常的清晰,2017-05-25,551,Cocos2d-x基础教程二-会动的时钟,移动开发,5
眼前的黑不是黑zz,3542207,看第一遍的时候，有点迷糊，第二次看的时候，有点听懂了。雷哥贼6.,2017-01-26,551,Cocos2d-x基础教程二-会动的时钟,移动开发,4
3801394,3801394,en /开心,2016-10-30,551,Cocos2d-x基础教程二-会动的时钟,移动开发,4
ACJ,3241670,入门感觉很难受，但是听着听着就懂了。,2016-08-09,551,Cocos2d-x基础教程二-会动的时钟,移动开发,4
嘿嘿heihai,3401257,讲的挺棒的,2016-05-31,551,Cocos2d-x基础教程二-会动的时钟,移动开发,4
_笨_,2975396,好教程，膜拜大神!,2016-05-26,551,Cocos2d-x基础教程二-会动的时钟,移动开发,4
qq_19Q3_0,2693303,膜拜,2016-03-08,551,Cocos2d-x基础教程二-会动的时钟,移动开发,5
CarlLee,2039598,Good 这次看懂了,2016-02-01,551,Cocos2d-x基础教程二-会动的时钟,移动开发,4
qq_墨竹_5,2544090,牛逼！看懂了，膜拜！,2016-01-18,551,Cocos2d-x基础教程二-会动的时钟,移动开发,5
qq520,2078242,雷哥膜拜，收获良多，求新课程,2016-01-09,551,Cocos2d-x基础教程二-会动的时钟,移动开发,5
怪怪修行人,1053868,雷哥 大神 求膜拜,2015-12-29,551,Cocos2d-x基础教程二-会动的时钟,移动开发,4
亚里士多偷,1305789,感谢雷哥！期待新课程:),2015-12-16,551,Cocos2d-x基础教程二-会动的时钟,移动开发,5
翡冷翠愿为一朵云,292927,"老师讲解的非常好。Scene,Layer,Sprite,Node之间的关系我已经搞明白了。",2015-12-06,551,Cocos2d-x基础教程二-会动的时钟,移动开发,5
督主,2290865,4.2-4.5缺失,2015-12-06,551,Cocos2d-x基础教程二-会动的时钟,移动开发,5
cs88du,2106110,第二关学完，非常好啊，继续闯关。,2018-02-12,528,MongoDB复制集—快速搭建复制集,数据库,5
strawIce,3591794,很不错,2017-12-13,528,MongoDB复制集—快速搭建复制集,数据库,5
坚持2016,105438,不错,2017-12-08,528,MongoDB复制集—快速搭建复制集,数据库,5
redstonesl,2146268,适合新手,2016-10-28,528,MongoDB复制集—快速搭建复制集,数据库,5
小鼻涕泡,1156492,讲的非常好，老师非常棒,2016-10-26,528,MongoDB复制集—快速搭建复制集,数据库,5
jian19910615,1944260,老师讲的通熟易懂，适合新手学习,2016-04-21,528,MongoDB复制集—快速搭建复制集,数据库,5
常飞梦,3000498,好评，老师讲很清晰,2016-03-09,528,MongoDB复制集—快速搭建复制集,数据库,5
UKKILL,2731742,不错,2017-12-16,492,Golang之IO操作初接触,后端开发,5
坚持2016,105438,不错,2017-12-12,492,Golang之IO操作初接触,后端开发,5
_潇潇暮雨,468585,这个老师讲的比go语言第一课的老师讲得好太多！,2016-08-31,492,Golang之IO操作初接触,后端开发,5
慕粉3677129,3677129,nih,2016-08-13,492,Golang之IO操作初接触,后端开发,5
qq_sdfasdfsad_0,1377015,感觉挺好的 吧，看了这个才真正开始我的go语言学习之路,2016-01-04,492,Golang之IO操作初接触,后端开发,5
坚持2016,105438,不错,2017-12-10,548,iOS-健康App系列之我走了多远,移动开发,5
kofzx,2902662,可以,2016-10-27,548,iOS-健康App系列之我走了多远,移动开发,4
JustWannaHugU,1926564,感谢~很好的课程！！,2016-09-14,548,iOS-健康App系列之我走了多远,移动开发,4
灿烂满天星,3113242,不错不错,2016-07-23,548,iOS-健康App系列之我走了多远,移动开发,5
qq_彭伟_1,6168023,很棒,2017-12-27,465,Hibernate缓存策略,后端开发,3
碧海云夭,1077136,大概对hibernate缓存有了初步的认识。,2017-12-06,465,Hibernate缓存策略,后端开发,5
坚持2016,105438,不错,2017-12-05,465,Hibernate缓存策略,后端开发,5
望远,3173159,感谢老师分享课程，大赞！！,2017-10-15,465,Hibernate缓存策略,后端开发,5
慕尼黑6279718,5680927,赞,2017-10-04,465,Hibernate缓存策略,后端开发,5
天空依然美丽,4143079,不错,2017-07-31,465,Hibernate缓存策略,后端开发,5
霜花似雪,1323320,点赞,2017-07-01,465,Hibernate缓存策略,后端开发,5
慕粉3722952,3722952,不错。讲的很好。谢谢老师。,2017-06-12,465,Hibernate缓存策略,后端开发,5
______6,3971628,表示还没用过缓存，不知道啥时候能用到,2017-05-11,465,Hibernate缓存策略,后端开发,5
西昌,3566199,很好,2017-04-07,465,Hibernate缓存策略,后端开发,5
坚持2016,105438,不错,2017-12-19,579,Android面试解密-自定义View,移动开发,5
爱敲代码的小豪豪,3519019,干货，言简意赅！,2017-10-28,579,Android面试解密-自定义View,移动开发,5
wheat7,2987604,就这一节课比好多其他课程一系列浪费大家时间的课干货多了,2017-10-06,579,Android面试解密-自定义View,移动开发,5
黄小凡,4055372,很不错,2017-06-11,579,Android面试解密-自定义View,移动开发,5
onResult,4830269,简单易懂,2017-04-23,579,Android面试解密-自定义View,移动开发,5
kakaluote94,3005069,感谢老师的无私奉献。hyman老师的课特点就是：清晰明确，粗暴、直击目标知识点，非常实用。感谢！老师辛苦！,2017-03-11,579,Android面试解密-自定义View,移动开发,5
一条小咸鱼,2252802,再结合一些代码，就更好了,2017-02-20,579,Android面试解密-自定义View,移动开发,5
碰碰碰气球,4080633,谢谢老师的分享,2017-01-25,579,Android面试解密-自定义View,移动开发,5
望远,3173159,课程精简，内容实用，大赞！,2016-12-25,579,Android面试解密-自定义View,移动开发,5
灿若繁星先生,1325626,自定义View实际中应该用的很多吧,2016-12-16,579,Android面试解密-自定义View,移动开发,5
冯冬冬,1059042,满分,2016-12-10,579,Android面试解密-自定义View,移动开发,5
JustWannaHugU,1926564,很好的课程！~,2016-09-20,579,Android面试解密-自定义View,移动开发,5
Anna520,1439252,学习下,2016-09-07,579,Android面试解密-自定义View,移动开发,5
ziom,1971860,好长时间没写过自定View，都忘的差不多了，要抽空再去复习一下。,2016-08-03,579,Android面试解密-自定义View,移动开发,5
坚持2016,105438,不错,2017-12-12,496,Jquery插件transform旋转焦点图,前端开发,5
阳夕,1032245,好评好评好评,2017-09-09,496,Jquery插件transform旋转焦点图,前端开发,5
zhangyudemuke,1250323,实实在在的知识点不是很多，实际的应用讲的非常详细。,2017-04-04,496,Jquery插件transform旋转焦点图,前端开发,4
rbc212,2892554,讲的不错，有空再看一遍。逻辑非常清晰,2017-01-23,496,Jquery插件transform旋转焦点图,前端开发,5
蜂之谷,1020706,还行,2016-12-07,496,Jquery插件transform旋转焦点图,前端开发,4
初学Web3995664,3995664,很炫酷的效果，很棒。对于命名不要太在意，按自己的习惯来。,2016-11-15,496,Jquery插件transform旋转焦点图,前端开发,5
张小兔,3400019,很不错的插件效果图,2016-11-12,496,Jquery插件transform旋转焦点图,前端开发,5
慕课小虾米,2713118,很好,2016-11-09,496,Jquery插件transform旋转焦点图,前端开发,5
里昂不吃藕,1892266,很好,2016-11-07,496,Jquery插件transform旋转焦点图,前端开发,5
Amy1234567,1387040,好,2016-10-28,496,Jquery插件transform旋转焦点图,前端开发,4
慕粉3718063,3718063,很不错的插件效果图,2016-10-16,496,Jquery插件transform旋转焦点图,前端开发,4
紫郡龙腾,3210333,讲的很详细,2016-10-06,496,Jquery插件transform旋转焦点图,前端开发,5
qq_一切都是最好的安排_1,2060656,"类命名一会儿驼峰命名(.butBox ， $butRight)，一会儿又不是(.mianbox ， $imglist)，
var $thisimg = $thisIetm.children(""img""); $thisIetm里面的 item 写成 ietm.
讲的人思路清晰----老师脑袋好使，听的人脑袋全部浆糊-----脑袋不好使。
所以，看着特别费劲儿。",2016-10-01,496,Jquery插件transform旋转焦点图,前端开发,4
夜袭开发站,1124609,"很好,很详细",2016-09-27,496,Jquery插件transform旋转焦点图,前端开发,5
key198610,2053999,还不错！比较详细！,2016-09-20,496,Jquery插件transform旋转焦点图,前端开发,5
少年已不再年少1,2827630,虽说有基础，但觉得听起来好费劲，甚至听不懂，老师能否有更为简单的方法呢？,2016-07-11,496,Jquery插件transform旋转焦点图,前端开发,5
坚持2016,105438,不错,2017-12-02,521,MongoDB 在线讲座之如何测试、调整及监控MongoDB性能,数据库,4
JustWannaHugU,1926564,好多名词听不太懂~。。。。,2016-08-16,521,MongoDB 在线讲座之如何测试、调整及监控MongoDB性能,数据库,5
张小东东,6254808,讲解很清晰， 很好,2017-12-17,525,Android面试解密-Layout_weight,移动开发,5
坚持2016,105438,不错,2017-12-01,525,Android面试解密-Layout_weight,移动开发,5
qq_岁月荏苒_14324282,4324282,不错,2017-03-07,525,Android面试解密-Layout_weight,移动开发,5
阳光明媚的早晨我迟到了,4331124,细节决定成败,2017-01-21,525,Android面试解密-Layout_weight,移动开发,5
smilefriend,353832,这个不错，对小细节又有了一定的认识，每次看，收获都不一样,2016-12-18,525,Android面试解密-Layout_weight,移动开发,5
灿若繁星先生,1325626,终于懂了为什么width设为match和0dp为什么会导致比例翻转了.,2016-12-16,525,Android面试解密-Layout_weight,移动开发,5
qq_対迩芯茹_03731142,3731142,中,2016-09-08,525,Android面试解密-Layout_weight,移动开发,5
weixin_汤涌_0,2386432,haohaohao,2016-08-27,525,Android面试解密-Layout_weight,移动开发,5
weixin_啤啤熊,3617090,haohaohao,2016-08-16,525,Android面试解密-Layout_weight,移动开发,5
卡尔曼滤波,2333166,很好,2016-08-11,525,Android面试解密-Layout_weight,移动开发,5
ziom,1971860,很好！,2016-08-05,525,Android面试解密-Layout_weight,移动开发,5
Bingessi,223994,让我对layout-weight有了更加深入的理解，收获很大,2016-08-03,525,Android面试解密-Layout_weight,移动开发,5
一条小咸鱼,2252802,不错，怎么不更新了,2016-07-24,525,Android面试解密-Layout_weight,移动开发,5
NewOrin,1045200,非常好！,2016-07-23,525,Android面试解密-Layout_weight,移动开发,4
xunlingzi,6273969,不错,2018-02-11,457,Python错误和异常,后端开发,5
慕粉1507506653,4630570,课程内容不错,2018-02-03,457,Python错误和异常,后端开发,5
不二之家,3288796,我给1000分,2018-01-20,457,Python错误和异常,后端开发,5
第7段材料,286935,老师讲得很好,2018-01-18,457,Python错误和异常,后端开发,5
qq_海盗船长_1,2104574,挺好的,2018-01-12,457,Python错误和异常,后端开发,5
汐染辰烟,4074912,讲的很清楚 很好懂,2017-12-06,457,Python错误和异常,后端开发,5
坚持2016,105438,不错,2017-12-02,457,Python错误和异常,后端开发,5
慕粉3202573,3202573,老师讲的很好。细节讲的很透彻，老师辛苦了，谢谢！最主要的是还是免费的，学生党的福利啊。,2017-12-01,457,Python错误和异常,后端开发,5
骑着驴儿去清华,2111514,good,2017-11-13,457,Python错误和异常,后端开发,5
Youda,3094192,刷爆慕课网~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,2017-11-10,457,Python错误和异常,后端开发,5
风雪乐雨,5613301,还可以吧 不太好也不太坏,2017-10-10,457,Python错误和异常,后端开发,4
secretgao,475864,对于新手的我来说，能学到东西,2017-08-15,457,Python错误和异常,后端开发,5
NingAnMe,5641849,"希望增加一些习题,多给一点练手的机会",2017-08-07,457,Python错误和异常,后端开发,5
Krytt,1072108,能添加Python3的语法讲解就更好了，Python3才是Python的未来,2017-07-09,457,Python错误和异常,后端开发,5
Aorigel,3538074,It's easy to learn.,2017-06-24,457,Python错误和异常,后端开发,4
慕神1461063,5208943,有点照搬书的意思，不够生动,2017-05-28,457,Python错误和异常,后端开发,3
慕粉1507506653,4630570,讲的不错，接着听,2018-02-03,550,python正则表达式,后端开发,5
weibo_HoldenMcGr_0,2545184,收获很大~,2018-01-28,550,python正则表达式,后端开发,5
qq_海盗船长_1,2104574,内容不错,2018-01-21,550,python正则表达式,后端开发,5
乱不乱步,4588043,IDE和口语确实槽点太多，不过最后一个小实例很不错,2017-12-15,550,python正则表达式,后端开发,5
坚持2016,105438,不错,2017-12-11,550,python正则表达式,后端开发,5
Nikita513,6000036,良心课程，谢谢老师~！,2017-11-21,550,python正则表达式,后端开发,5
Youda,3094192,刷爆慕课网！！！！！！！！！！！！！！！！！！！！！！！！,2017-11-10,550,python正则表达式,后端开发,5
YC_CY,5836991,挺通俗的，但是有些地方自己最好敲一下，要不会有不少疑惑,2017-10-24,550,python正则表达式,后端开发,5
慕侠1415225,5648928,条理清晰，简明扼要，正好要学爬虫，顺便对爬虫认识了一下。,2017-10-22,550,python正则表达式,后端开发,5
王者归来堂,5984019,讲的非常通俗易懂，,2017-10-20,550,python正则表达式,后端开发,5
jackXu2017,5223486,老师讲的很好，谢谢老师,2017-10-16,550,python正则表达式,后端开发,5
南在南方zzy,5817298,还可以吧。,2017-10-12,550,python正则表达式,后端开发,4
风雪乐雨,5613301,"使用过Java的正则相关后，学习这部分很简单的。

但同样谢谢老师。",2017-10-11,550,python正则表达式,后端开发,5
慕沐7175800,5980174,"内容很实用，讲解也很详细，之前已经学过正则表达式，通过视频学习又加深了理解和记忆。
最后一课的简单爬虫很好，让我理解了写爬虫的思路。",2017-10-11,550,python正则表达式,后端开发,5
奇里霍纳桑,5904474,好,2017-10-04,550,python正则表达式,后端开发,4
慕粉1013511780,3786924,内容不错，就是英语发音有待改善……一共没几个单词，读的我好别扭,2017-09-30,550,python正则表达式,后端开发,4
我也很绝望_但只能继续学啊,5681436,讲的不错，就是内容有点少,2018-02-12,498,Spring MVC拦截器,后端开发,5
qq_逍遥_64,6202200,老师讲的很清楚,2018-02-05,498,Spring MVC拦截器,后端开发,5
ziyunlee,5509910,实用，易懂,2018-01-26,498,Spring MVC拦截器,后端开发,5
_夕晨踏雪,3073794,还好,2017-12-21,498,Spring MVC拦截器,后端开发,5
Ladying,5346648,还是不错的！,2017-12-19,498,Spring MVC拦截器,后端开发,5
金色_梦想,1867950,挺好,2017-12-18,498,Spring MVC拦截器,后端开发,5
花哥V,493141,讲的挺好的,2017-12-17,498,Spring MVC拦截器,后端开发,5
416351,2836529,挺好的,2017-12-03,498,Spring MVC拦截器,后端开发,5
坚持2016,105438,不错,2017-12-02,498,Spring MVC拦截器,后端开发,5
托妞光环_,3015185,现在用AOP比较多 拦截器用的比较少,2017-11-06,498,Spring MVC拦截器,后端开发,3
执笔弄风月,5538543,好,2017-10-20,498,Spring MVC拦截器,后端开发,5
亲爱的小咩咩,3151119,学过了,2017-10-15,498,Spring MVC拦截器,后端开发,5
慕工程5111360,5257515,谢谢老师,2017-10-15,498,Spring MVC拦截器,后端开发,5
慕尼黑6279718,5680927,讲解通俗易懂，易于理解,2017-10-10,498,Spring MVC拦截器,后端开发,4
坚持2016,105438,不错,2017-12-08,461,走进大数据之storm流式计算基础,云计算&大数据,4
faith灬inLove,5148515,老师讲的很好，讲的很用心！谢谢老师！,2017-04-19,461,走进大数据之storm流式计算基础,云计算&大数据,5
蜂之谷,1020706,还行,2017-02-07,461,走进大数据之storm流式计算基础,云计算&大数据,5
qq_博行天下_04396621,4396621,首次接触，希望有更好的课程,2016-12-23,461,走进大数据之storm流式计算基础,云计算&大数据,3
Jamespan,293949,讲的很生动,2016-12-21,461,走进大数据之storm流式计算基础,云计算&大数据,5
LRF,1228738,确实是入门课程，哈哈。期待进阶,2016-08-18,461,走进大数据之storm流式计算基础,云计算&大数据,5
lipstogether,2620893,基础入门吧，有些点感觉没有讲清楚，声音突然就小了，听不大清楚，还是有收获，感谢老师,2016-07-27,461,走进大数据之storm流式计算基础,云计算&大数据,5
Feater,2815988,第一次听说流式计算,2016-07-23,461,走进大数据之storm流式计算基础,云计算&大数据,4
qq_BigData_23515298,3515298,很不错的入门教程,2016-07-13,461,走进大数据之storm流式计算基础,云计算&大数据,5
死磕自己的研究僧,2006996,基础知识,2016-07-04,461,走进大数据之storm流式计算基础,云计算&大数据,5
书山木偶,3055507,蜻蜓点水，学不到实质东西...,2016-03-31,461,走进大数据之storm流式计算基础,云计算&大数据,2
xuanyl1111,2903485,内容很好,2016-02-24,461,走进大数据之storm流式计算基础,云计算&大数据,5
你83791248_qq,2613936,IDE不常用，以这个为例子讲通用不强，讲的内容过去泛泛,2016-01-31,461,走进大数据之storm流式计算基础,云计算&大数据,2
qq_仙剑,2526774,真的很好，就是太匆忙了,2015-12-26,461,走进大数据之storm流式计算基础,云计算&大数据,4
有一种成熟叫认怂,2150913,蟹蟹老师,2017-12-24,538,Shell典型应用之系统信息及运行状态获取,运维&测试,5
坚持2016,105438,不错,2017-12-10,538,Shell典型应用之系统信息及运行状态获取,运维&测试,5
Atlas_Wu,3091637,很实用的课程，感谢老师,2017-05-13,538,Shell典型应用之系统信息及运行状态获取,运维&测试,4
Anna520,1439252,6666,2017-03-09,538,Shell典型应用之系统信息及运行状态获取,运维&测试,4
davidhold,2262705,赞一个,2017-02-23,538,Shell典型应用之系统信息及运行状态获取,运维&测试,4
韦恩2006,2016655,非常实用的课程，感谢老师,2017-02-18,538,Shell典型应用之系统信息及运行状态获取,运维&测试,5
_潇潇暮雨,468585,还好吧。,2016-12-13,538,Shell典型应用之系统信息及运行状态获取,运维&测试,3
东东锅锅,3620279,好好学习，天天向上。,2016-12-07,538,Shell典型应用之系统信息及运行状态获取,运维&测试,4
DKSky,2569150,挺好的！！对于一些人来说，有些东西不要等着去喂你，你要主动去学习。。。,2016-12-06,538,Shell典型应用之系统信息及运行状态获取,运维&测试,5
陶吉诃德,3552664,讲的太啰嗦了，内容就是讲自己的代码，命令都讲不清楚。完全没有逻辑可言，为了讲课而讲课，真不知道9.6的评分是怎么来的,2016-09-29,538,Shell典型应用之系统信息及运行状态获取,运维&测试,2
灿烂满天星,3113242,不错不错,2016-09-12,538,Shell典型应用之系统信息及运行状态获取,运维&测试,5
laravue,1171967,感谢老师，又get一项新技能,2018-01-22,527,近距离探索memcache缓存,后端开发,5
坚持2016,105438,不错,2017-12-03,527,近距离探索memcache缓存,后端开发,5
dengwenjieyear,3955821,讲的很好！,2017-10-11,527,近距离探索memcache缓存,后端开发,5
咸鱼野人,1874782,适合新手，但是实际在项目中怎么使用，其实还是不知道，但是基础知识很容易理解，谢谢老师,2017-09-29,527,近距离探索memcache缓存,后端开发,4
慕少6417322,5312680,挺好的,2017-09-04,527,近距离探索memcache缓存,后端开发,5
xlnxxx,3461658,good,2017-05-11,527,近距离探索memcache缓存,后端开发,5
BigBangCode,3409518,"简洁实用,五星",2017-04-29,527,近距离探索memcache缓存,后端开发,4
书旅,3118245,挺好的,2017-04-20,527,近距离探索memcache缓存,后端开发,5
nadirvishun,2982235,讲的太浅显，类似说明文档，算是入门课程。,2017-02-08,527,近距离探索memcache缓存,后端开发,4
慕课小虾米,2713118,讲得很好,2017-02-07,527,近距离探索memcache缓存,后端开发,5
蜂之谷,1020706,还行,2016-12-30,527,近距离探索memcache缓存,后端开发,5
ly_阿飞,3048810,有时间就多学点，非常有用！,2016-11-28,527,近距离探索memcache缓存,后端开发,5
KevenHuang,2056728,多学点东西，对自己以后的发展非常有帮助。,2016-11-24,527,近距离探索memcache缓存,后端开发,5
北漂雪狼,3867447,希望实战再多点，老师讲的很好,2016-11-11,527,近距离探索memcache缓存,后端开发,5
海般深沉,3397942,不错,2016-11-01,527,近距离探索memcache缓存,后端开发,5
qq_烟汐忆梦_03864762,3864762,还可以,2016-10-26,527,近距离探索memcache缓存,后端开发,4
Anna520,1439252,.....,2016-09-16,527,近距离探索memcache缓存,后端开发,5
捂着鼻子说不臭,3412646,赞一个。再次深入理解了缓存,2016-08-19,527,近距离探索memcache缓存,后端开发,5
有一种成熟叫认怂,2150913,精彩,2017-12-12,520,与《Yii框架》不得不说的故事—工具篇,后端开发,5
坚持2016,105438,不错,2017-12-01,520,与《Yii框架》不得不说的故事—工具篇,后端开发,4
江户川秋风,2186271,最后一篇视频，5星好评,2017-06-26,520,与《Yii框架》不得不说的故事—工具篇,后端开发,5
驸马叶子24,2874190,还是可以的是 好几个和对方过后,2017-02-22,520,与《Yii框架》不得不说的故事—工具篇,后端开发,5
liuyimeng,2909202,谢谢老师~,2016-11-22,520,与《Yii框架》不得不说的故事—工具篇,后端开发,5
海般深沉,3397942,不错,2016-11-11,520,与《Yii框架》不得不说的故事—工具篇,后端开发,5
ragerhino,2228083,希望看到老师更多的课程 ，讲的非常好！,2016-10-25,520,与《Yii框架》不得不说的故事—工具篇,后端开发,5
串猪神,2466856,把这条yii框架的路径看完了，谢谢老师了。希望能有更多新的教程,2016-10-18,520,与《Yii框架》不得不说的故事—工具篇,后端开发,5
灿烂满天星,3113242,不错不错,2016-09-21,520,与《Yii框架》不得不说的故事—工具篇,后端开发,5
翔出没,1285672,太好了，非常好。,2016-09-10,520,与《Yii框架》不得不说的故事—工具篇,后端开发,3
慕粉粉峰峰,3837863,很好，谢谢,2016-09-05,520,与《Yii框架》不得不说的故事—工具篇,后端开发,5
qq_禁言_03861635,3861635,很实用，有两个视频贴反了,2016-08-23,520,与《Yii框架》不得不说的故事—工具篇,后端开发,5
clevernight,2373703,很实用，有两个视频贴反了,2016-07-20,520,与《Yii框架》不得不说的故事—工具篇,后端开发,5
L49579,2566924,太好了，非常好。,2016-06-30,520,与《Yii框架》不得不说的故事—工具篇,后端开发,5
计算机系,1949284,好,2016-06-24,520,与《Yii框架》不得不说的故事—工具篇,后端开发,5
坚持2016,105438,不错,2017-11-25,499,Linux权限管理之特殊权限,运维&测试,5
strawIce,3591794,默认好评~,2017-11-12,499,Linux权限管理之特殊权限,运维&测试,5
小小水2,3083542,感谢我的Tony老哥,2017-11-09,499,Linux权限管理之特殊权限,运维&测试,5
爱编程的男孩,2082856,"主要讲了几个不常用的权限,估计能用到的也就是sudo,ACL权限和chattr,剩下的有个印象,啥时候能遇到再说,终于明白什么是删库跑路了",2017-10-18,499,Linux权限管理之特殊权限,运维&测试,5
THTH,3990705,学到这里也算linux学习暂时告一段落了，这么久才过来评论，想想似乎很多都忘记了，但老师确实讲的好，特别能带动气氛，用通俗易懂的语言将生涩的知识灌输给我们。,2017-10-18,499,Linux权限管理之特殊权限,运维&测试,5
LiuKeqing,2469793,好,2017-09-26,499,Linux权限管理之特殊权限,运维&测试,5
qq_水木旦_0,5122282,老师讲的很详细很有逻辑，通俗易懂，膜,2017-08-14,499,Linux权限管理之特殊权限,运维&测试,5
哟哟的小豆豆,2802824,老师讲的挺好生动,2017-08-06,499,Linux权限管理之特殊权限,运维&测试,4
槐无木,2611794,通俗易懂，sudo授权这里内容略偏少。,2017-07-26,499,Linux权限管理之特殊权限,运维&测试,5
边城__Allen,2412096,沈超老师棒棒哒~~~,2017-07-22,499,Linux权限管理之特殊权限,运维&测试,5
Atlas_Wu,3091637,太崇拜老师了，知识辣么广！,2017-05-03,499,Linux权限管理之特殊权限,运维&测试,5
夏至0313,4452581,决定看完Tony老师的所有课程。。。,2017-05-01,499,Linux权限管理之特殊权限,运维&测试,5
坚持2016,105438,不错,2017-12-12,552,MongoDB 在线讲座系列之MongoDB数据库备份策略/Ops Manager,数据库,5
